airport1,airport2,Oneworld,StarAlliance,Skyteam
YXU,YYZ,0.0,2.0,0.0
YYB,YYZ,0.0,2.0,0.0
YYC,YYJ,0.0,2.0,0.0
YYC,YYZ,0.0,2.0,1.0
YYC,YZF,0.0,2.0,0.0
YYG,YYZ,0.0,2.0,0.0
YYJ,YYZ,0.0,2.0,0.0
YYR,YYT,0.0,2.0,0.0
YYT,YYZ,0.0,2.0,0.0
YYZ,YZR,0.0,2.0,0.0
YYZ,ZRH,0.0,4.0,0.0
ZAD,ZAG,0.0,2.0,0.0
ZAG,ZRH,0.0,4.0,0.0
ADD,ARN,0.0,2.0,0.0
ADD,BLZ,0.0,1.0,0.0
ADD,BZV,0.0,1.0,0.0
ADD,IAD,0.0,1.0,0.0
ADD,LLI,0.0,1.0,0.0
ADD,NLA,0.0,1.0,0.0
ADD,YYZ,0.0,1.0,0.0
ADD,ZNZ,0.0,1.0,0.0
ADE,SAH,0.0,1.0,0.0
AGR,VNS,0.0,1.0,0.0
AIA,DEN,0.0,1.0,0.0
AKL,HNL,0.0,2.0,0.0
AKL,IUE,0.0,1.0,0.0
AKL,NLK,0.0,1.0,0.0
AKL,YVR,0.0,2.0,0.0
AMH,JIM,0.0,1.0,0.0
ARN,VXO,0.0,1.0,0.0
ASO,GMB,0.0,1.0,0.0
BAH,DEL,0.0,1.0,0.0
BJM,BRU,0.0,4.0,0.0
BLR,MRU,0.0,1.0,0.0
BLZ,LUN,0.0,1.0,0.0
BOM,VTZ,0.0,1.0,0.0
BRU,EBB,0.0,4.0,0.0
BRU,LFW,0.0,3.0,0.0
BRU,NBO,0.0,4.0,0.0
BRU,ROB,0.0,3.0,0.0
BZV,FIH,0.0,1.0,4.0
CCC,YUL,0.0,1.0,0.0
CRW,IAD,0.0,1.0,0.0
CRW,IAH,0.0,1.0,0.0
CRW,ORD,0.0,1.0,0.0
DBV,SPU,0.0,1.0,0.0
DEL,IXZ,0.0,1.0,0.0
DEL,RPR,0.0,1.0,0.0
DEN,LBL,0.0,1.0,0.0
DEN,PGA,0.0,1.0,0.0
DKR,NKC,0.0,1.0,0.0
FIH,LAD,0.0,4.0,0.0
GIG,LFW,0.0,1.0,0.0
IGM,LAX,0.0,1.0,0.0
IST,LBV,0.0,1.0,0.0
IST,MBA,0.0,1.0,0.0
IST,NDJ,0.0,1.0,0.0
IST,OUA,0.0,1.0,0.0
JNB,PEK,0.0,2.0,0.0
KVD,NAJ,0.0,1.0,0.0
PDL,SMA,0.0,1.0,0.0
PLS,ZSA,0.0,1.0,0.0
PNH,REP,0.0,1.0,0.0
SJU,STT,0.0,1.0,0.0
SVG,TRF,0.0,1.0,0.0
YBL,YVR,0.0,1.0,0.0
AAL,AMS,0.0,0.0,4.0
AAQ,LED,0.0,0.0,2.0
AAQ,SVO,0.0,0.0,2.0
ABA,SVO,0.0,0.0,2.0
ABE,ATL,0.0,0.0,6.0
ABE,DTW,0.0,0.0,2.0
ABJ,CDG,0.0,0.0,4.0
ABJ,DKR,0.0,0.0,2.0
ABJ,NBO,0.0,0.0,2.0
ABQ,ATL,0.0,0.0,8.0
ABQ,MSP,0.0,0.0,2.0
ABQ,SLC,0.0,0.0,2.0
ABR,MSP,0.0,0.0,2.0
ABT,DMM,0.0,0.0,2.0
ABT,JED,0.0,0.0,2.0
ABT,RUH,0.0,0.0,2.0
ABV,CDG,0.0,0.0,6.0
ABV,PHC,0.0,0.0,6.0
ABY,ATL,0.0,0.0,8.0
ABZ,AMS,0.0,0.0,2.0
ABZ,CDG,0.0,0.0,4.0
ACA,MEX,0.0,0.0,3.0
ACA,TLC,0.0,0.0,2.0
ACC,AMS,0.0,0.0,2.0
ACC,BEY,0.0,0.0,2.0
ACC,DKR,0.0,0.0,2.0
ACC,FCO,0.0,0.0,1.0
ACC,JFK,0.0,0.0,2.0
ACC,NBO,0.0,0.0,2.0
ACC,ROB,0.0,0.0,4.0
ACE,OVD,0.0,0.0,2.0
ACE,SCQ,0.0,0.0,2.0
ACX,NAY,0.0,0.0,2.0
ACX,PVG,0.0,0.0,2.0
ADE,JED,0.0,0.0,2.0
AEP,AFA,0.0,0.0,2.0
AEP,ASU,0.0,0.0,2.0
AEP,BHI,0.0,0.0,2.0
AEP,BRC,0.0,0.0,2.0
AEP,COR,0.0,0.0,2.0
AEP,CPC,0.0,0.0,2.0
AEP,CRD,0.0,0.0,2.0
AEP,CTC,0.0,0.0,2.0
AEP,CWB,0.0,0.0,2.0
AEP,EQS,0.0,0.0,2.0
AEP,FLN,0.0,0.0,2.0
AEP,FMA,0.0,0.0,2.0
AEP,FTE,0.0,0.0,2.0
AEP,GIG,0.0,0.0,2.0
AEP,IGR,0.0,0.0,2.0
AEP,IRJ,0.0,0.0,2.0
AEP,JUJ,0.0,0.0,2.0
AEP,LUQ,0.0,0.0,2.0
AEP,MDQ,0.0,0.0,2.0
AEP,MDZ,0.0,0.0,2.0
AEP,MVD,0.0,0.0,2.0
AEP,NQN,0.0,0.0,2.0
AEP,PDP,0.0,0.0,2.0
AEP,POA,0.0,0.0,2.0
AEP,PRA,0.0,0.0,2.0
AEP,PSS,0.0,0.0,2.0
AEP,REL,0.0,0.0,2.0
AEP,RES,0.0,0.0,2.0
AEP,RGA,0.0,0.0,2.0
AEP,RGL,0.0,0.0,2.0
AEP,RHD,0.0,0.0,2.0
AEP,ROS,0.0,0.0,2.0
AEP,RSA,0.0,0.0,1.0
AEP,SCL,0.0,0.0,2.0
AEP,SDE,0.0,0.0,2.0
AEP,SFN,0.0,0.0,2.0
AEP,SLA,0.0,0.0,2.0
AEP,TUC,0.0,0.0,2.0
AEP,UAQ,0.0,0.0,2.0
AEP,USH,0.0,0.0,2.0
AEP,VDM,0.0,0.0,1.0
AER,EVN,0.0,0.0,2.0
AER,KRR,0.0,0.0,2.0
AER,LED,0.0,0.0,2.0
AER,OMS,0.0,0.0,2.0
AER,SVO,0.0,0.0,2.0
AER,SVX,0.0,0.0,2.0
AER,TAS,0.0,0.0,2.0
AES,AMS,0.0,0.0,4.0
AEX,ATL,0.0,0.0,6.0
AFA,LUQ,0.0,0.0,1.0
AGP,CDG,0.0,0.0,4.0
AGP,IBZ,0.0,0.0,1.0
AGP,PRG,0.0,0.0,2.0
AGP,SVO,0.0,0.0,4.0
AGS,ATL,0.0,0.0,6.0
AGU,MEX,0.0,0.0,2.0
AGU,MTY,0.0,0.0,2.0
AHB,DMM,0.0,0.0,2.0
AHB,JED,0.0,0.0,2.0
AHB,MED,0.0,0.0,2.0
AHB,RUH,0.0,0.0,2.0
AHB,TIF,0.0,0.0,2.0
AHB,TUU,0.0,0.0,2.0
AHO,LIN,0.0,0.0,2.0
AHO,TRN,0.0,0.0,2.0
AJA,LGG,0.0,0.0,2.0
AJA,LYS,0.0,0.0,4.0
AJA,MRS,0.0,0.0,4.0
AJA,NCE,0.0,0.0,4.0
AJA,NTE,0.0,0.0,2.0
AJA,ORY,0.0,0.0,2.0
AJA,TLS,0.0,0.0,2.0
AJF,JED,0.0,0.0,2.0
AJF,RUH,0.0,0.0,2.0
AKL,ICN,0.0,0.0,2.0
ALA,AMS,0.0,0.0,2.0
ALA,LED,0.0,0.0,2.0
ALA,PRG,0.0,0.0,2.0
ALB,ATL,0.0,0.0,9.0
ALB,DTW,0.0,0.0,2.0
ALB,MSP,0.0,0.0,2.0
ALC,TFS,0.0,0.0,2.0
ALG,CDG,0.0,0.0,6.0
ALG,FCO,0.0,0.0,2.0
ALG,MED,0.0,0.0,1.0
ALG,MRS,0.0,0.0,2.0
AMQ,CGK,0.0,0.0,2.0
AMQ,SUB,0.0,0.0,2.0
AMQ,UPG,0.0,0.0,2.0
AMS,ATH,0.0,0.0,2.0
AMS,ATL,0.0,0.0,4.0
AMS,AUA,0.0,0.0,1.0
AMS,BGO,0.0,0.0,4.0
AMS,BHX,0.0,0.0,2.0
AMS,BLL,0.0,0.0,4.0
AMS,BLQ,0.0,0.0,6.0
AMS,BOD,0.0,0.0,4.0
AMS,BOM,0.0,0.0,4.0
AMS,BOS,0.0,0.0,4.0
AMS,BRE,0.0,0.0,4.0
AMS,BRS,0.0,0.0,4.0
AMS,BRU,0.0,0.0,2.0
AMS,BSL,0.0,0.0,4.0
AMS,BUD,0.0,0.0,2.0
AMS,CDG,0.0,0.0,6.0
AMS,CFE,0.0,0.0,4.0
AMS,CGN,0.0,0.0,4.0
AMS,CPT,0.0,0.0,4.0
AMS,CTA,0.0,0.0,2.0
AMS,CUR,0.0,0.0,2.0
AMS,CWL,0.0,0.0,4.0
AMS,DEL,0.0,0.0,2.0
AMS,DFW,0.0,0.0,4.0
AMS,DMM,0.0,0.0,6.0
AMS,DOH,0.0,0.0,6.0
AMS,DTW,0.0,0.0,4.0
AMS,DUS,0.0,0.0,4.0
AMS,DXB,0.0,0.0,4.0
AMS,EDI,0.0,0.0,2.0
AMS,EZE,0.0,0.0,2.0
AMS,FCO,0.0,0.0,6.0
AMS,FLR,0.0,0.0,4.0
AMS,FUK,0.0,0.0,2.0
AMS,GIG,0.0,0.0,2.0
AMS,GLA,0.0,0.0,4.0
AMS,GOT,0.0,0.0,2.0
AMS,GRU,0.0,0.0,2.0
AMS,GVA,0.0,0.0,2.0
AMS,HAJ,0.0,0.0,4.0
AMS,HAM,0.0,0.0,5.0
AMS,HAV,0.0,0.0,2.0
AMS,HRE,0.0,0.0,3.0
AMS,HUY,0.0,0.0,4.0
AMS,ICN,0.0,0.0,4.0
AMS,JFK,0.0,0.0,4.0
AMS,JNB,0.0,0.0,2.0
AMS,JRO,0.0,0.0,3.0
AMS,KBP,0.0,0.0,2.0
AMS,KGL,0.0,0.0,3.0
AMS,KIX,0.0,0.0,2.0
AMS,KRS,0.0,0.0,4.0
AMS,KWI,0.0,0.0,6.0
AMS,LAD,0.0,0.0,2.0
AMS,LAX,0.0,0.0,4.0
AMS,LBA,0.0,0.0,4.0
AMS,LCA,0.0,0.0,2.0
AMS,LED,0.0,0.0,4.0
AMS,LIM,0.0,0.0,4.0
AMS,LIN,0.0,0.0,4.0
AMS,LOS,0.0,0.0,2.0
AMS,LPI,0.0,0.0,2.0
AMS,LUX,0.0,0.0,2.0
AMS,LYS,0.0,0.0,4.0
AMS,MAD,0.0,0.0,6.0
AMS,MAN,0.0,0.0,3.0
AMS,MEX,0.0,0.0,2.0
AMS,MME,0.0,0.0,4.0
AMS,MRS,0.0,0.0,4.0
AMS,MSP,0.0,0.0,4.0
AMS,NBO,0.0,0.0,6.0
AMS,NCE,0.0,0.0,4.0
AMS,NCL,0.0,0.0,2.0
AMS,NRT,0.0,0.0,2.0
AMS,NTE,0.0,0.0,4.0
AMS,NUE,0.0,0.0,2.0
AMS,NWI,0.0,0.0,4.0
AMS,OTP,0.0,0.0,4.0
AMS,PBM,0.0,0.0,2.0
AMS,PDX,0.0,0.0,4.0
AMS,PMO,0.0,0.0,2.0
AMS,PRG,0.0,0.0,4.0
AMS,PTY,0.0,0.0,4.0
AMS,RIX,0.0,0.0,2.0
AMS,SEA,0.0,0.0,4.0
AMS,SFO,0.0,0.0,4.0
AMS,STR,0.0,0.0,2.0
AMS,SVG,0.0,0.0,4.0
AMS,SVO,0.0,0.0,4.0
AMS,SXB,0.0,0.0,4.0
AMS,SXM,0.0,0.0,1.0
AMS,TBS,0.0,0.0,2.0
AMS,TLL,0.0,0.0,2.0
AMS,TLS,0.0,0.0,4.0
AMS,TLV,0.0,0.0,2.0
AMS,TPE,0.0,0.0,4.0
AMS,TRD,0.0,0.0,4.0
AMS,TRF,0.0,0.0,4.0
AMS,TXL,0.0,0.0,4.0
AMS,UIO,0.0,0.0,2.0
AMS,VCE,0.0,0.0,4.0
AMS,YUL,0.0,0.0,4.0
AMS,YVR,0.0,0.0,4.0
AMS,YYC,0.0,0.0,4.0
AMS,YYZ,0.0,0.0,4.0
ANC,MSP,0.0,0.0,2.0
ANC,SLC,0.0,0.0,2.0
ANR,LCY,0.0,0.0,2.0
AOG,PVG,0.0,0.0,2.0
AOI,FCO,0.0,0.0,2.0
AOJ,ICN,0.0,0.0,2.0
APL,NBO,0.0,0.0,2.0
APL,POL,0.0,0.0,2.0
APN,DTW,0.0,0.0,2.0
APN,MSP,0.0,0.0,2.0
AQG,SHA,0.0,0.0,2.0
AQG,WUH,0.0,0.0,2.0
AQI,JED,0.0,0.0,2.0
AQI,RUH,0.0,0.0,2.0
ARH,LED,0.0,0.0,2.0
ARH,SVO,0.0,0.0,2.0
ASF,SVO,0.0,0.0,2.0
ATH,BEY,0.0,0.0,2.0
ATH,SVO,0.0,0.0,2.0
ATH,TLS,0.0,0.0,2.0
ATH,VCE,0.0,0.0,2.0
ATL,ATW,0.0,0.0,6.0
ATL,AUA,0.0,0.0,2.0
ATL,AUS,0.0,0.0,8.0
ATL,AVL,0.0,0.0,8.0
ATL,AVP,0.0,0.0,5.0
ATL,AZO,0.0,0.0,2.0
ATL,BDA,0.0,0.0,2.0
ATL,BDL,0.0,0.0,10.0
ATL,BHM,0.0,0.0,8.0
ATL,BJX,0.0,0.0,2.0
ATL,BMI,0.0,0.0,6.0
ATL,BNA,0.0,0.0,9.0
ATL,BOG,0.0,0.0,2.0
ATL,BON,0.0,0.0,2.0
ATL,BOS,0.0,0.0,9.0
ATL,BQK,0.0,0.0,6.0
ATL,BRU,0.0,0.0,6.0
ATL,BSB,0.0,0.0,2.0
ATL,BTR,0.0,0.0,6.0
ATL,BTV,0.0,0.0,5.0
ATL,BUF,0.0,0.0,8.0
ATL,BWI,0.0,0.0,10.0
ATL,BZE,0.0,0.0,2.0
ATL,CAE,0.0,0.0,8.0
ATL,CAK,0.0,0.0,6.0
ATL,CCS,0.0,0.0,2.0
ATL,CDG,0.0,0.0,8.0
ATL,CHA,0.0,0.0,8.0
ATL,CHO,0.0,0.0,6.0
ATL,CHS,0.0,0.0,8.0
ATL,CID,0.0,0.0,6.0
ATL,CMH,0.0,0.0,10.0
ATL,COS,0.0,0.0,5.0
ATL,CRW,0.0,0.0,6.0
ATL,CSG,0.0,0.0,6.0
ATL,CUN,0.0,0.0,10.0
ATL,CVG,0.0,0.0,10.0
ATL,CZM,0.0,0.0,8.0
ATL,DAB,0.0,0.0,6.0
ATL,DAL,0.0,0.0,6.0
ATL,DAY,0.0,0.0,8.0
ATL,DCA,0.0,0.0,10.0
ATL,DHN,0.0,0.0,6.0
ATL,DSM,0.0,0.0,6.0
ATL,DTW,0.0,0.0,10.0
ATL,DUB,0.0,0.0,6.0
ATL,DUS,0.0,0.0,6.0
ATL,DXB,0.0,0.0,2.0
ATL,ECP,0.0,0.0,6.0
ATL,ELP,0.0,0.0,7.0
ATL,EVV,0.0,0.0,6.0
ATL,EWN,0.0,0.0,6.0
ATL,EYW,0.0,0.0,6.0
ATL,EZE,0.0,0.0,2.0
ATL,FAR,0.0,0.0,2.0
ATL,FAY,0.0,0.0,6.0
ATL,FCO,0.0,0.0,10.0
ATL,FLL,0.0,0.0,8.0
ATL,FNT,0.0,0.0,6.0
ATL,FPO,0.0,0.0,2.0
ATL,FSD,0.0,0.0,2.0
ATL,FSM,0.0,0.0,6.0
ATL,FWA,0.0,0.0,6.0
ATL,GCM,0.0,0.0,2.0
ATL,GDL,0.0,0.0,10.0
ATL,GGT,0.0,0.0,2.0
ATL,GIG,0.0,0.0,4.0
ATL,GNV,0.0,0.0,8.0
ATL,GPT,0.0,0.0,8.0
ATL,GRB,0.0,0.0,6.0
ATL,GRK,0.0,0.0,6.0
ATL,GRR,0.0,0.0,6.0
ATL,GRU,0.0,0.0,2.0
ATL,GSO,0.0,0.0,7.0
ATL,GSP,0.0,0.0,7.0
ATL,GTR,0.0,0.0,6.0
ATL,GUA,0.0,0.0,3.0
ATL,HNL,0.0,0.0,3.0
ATL,HOU,0.0,0.0,6.0
ATL,HPN,0.0,0.0,6.0
ATL,HSV,0.0,0.0,8.0
ATL,ICN,0.0,0.0,4.0
ATL,ICT,0.0,0.0,8.0
ATL,ILM,0.0,0.0,8.0
ATL,IND,0.0,0.0,10.0
ATL,JAN,0.0,0.0,8.0
ATL,JAX,0.0,0.0,10.0
ATL,JNB,0.0,0.0,2.0
ATL,KIN,0.0,0.0,2.0
ATL,LAN,0.0,0.0,2.0
ATL,LAS,0.0,0.0,8.0
ATL,LAX,0.0,0.0,9.0
ATL,LEX,0.0,0.0,6.0
ATL,LFT,0.0,0.0,6.0
ATL,LIM,0.0,0.0,2.0
ATL,LIR,0.0,0.0,3.0
ATL,LIT,0.0,0.0,8.0
ATL,LOS,0.0,0.0,2.0
ATL,MAD,0.0,0.0,8.0
ATL,MAN,0.0,0.0,6.0
ATL,MBJ,0.0,0.0,3.0
ATL,MBS,0.0,0.0,2.0
ATL,MCI,0.0,0.0,10.0
ATL,MCO,0.0,0.0,10.0
ATL,MDT,0.0,0.0,6.0
ATL,MDW,0.0,0.0,6.0
ATL,MEM,0.0,0.0,10.0
ATL,MGA,0.0,0.0,2.0
ATL,MGM,0.0,0.0,6.0
ATL,MHT,0.0,0.0,5.0
ATL,MKE,0.0,0.0,9.0
ATL,MLB,0.0,0.0,6.0
ATL,MLI,0.0,0.0,6.0
ATL,MLU,0.0,0.0,6.0
ATL,MOB,0.0,0.0,6.0
ATL,MSN,0.0,0.0,6.0
ATL,MSP,0.0,0.0,9.0
ATL,MSY,0.0,0.0,10.0
ATL,MTY,0.0,0.0,10.0
ATL,MUC,0.0,0.0,6.0
ATL,MYR,0.0,0.0,8.0
ATL,NAS,0.0,0.0,4.0
ATL,NRT,0.0,0.0,2.0
ATL,OAJ,0.0,0.0,6.0
ATL,OKC,0.0,0.0,7.0
ATL,OMA,0.0,0.0,8.0
ATL,ORF,0.0,0.0,8.0
ATL,PAP,0.0,0.0,2.0
ATL,PBI,0.0,0.0,8.0
ATL,PDX,0.0,0.0,7.0
ATL,PHF,0.0,0.0,6.0
ATL,PIA,0.0,0.0,6.0
ATL,PIT,0.0,0.0,10.0
ATL,PLS,0.0,0.0,2.0
ATL,PNS,0.0,0.0,6.0
ATL,PTY,0.0,0.0,6.0
ATL,PUJ,0.0,0.0,2.0
ATL,PVD,0.0,0.0,6.0
ATL,PVR,0.0,0.0,6.0
ATL,PWM,0.0,0.0,3.0
ATL,RDU,0.0,0.0,10.0
ATL,RIC,0.0,0.0,10.0
ATL,ROA,0.0,0.0,6.0
ATL,ROC,0.0,0.0,8.0
ATL,RSW,0.0,0.0,8.0
ATL,RTB,0.0,0.0,2.0
ATL,SAL,0.0,0.0,2.0
ATL,SAN,0.0,0.0,8.0
ATL,SAP,0.0,0.0,2.0
ATL,SAT,0.0,0.0,8.0
ATL,SAV,0.0,0.0,8.0
ATL,SBN,0.0,0.0,6.0
ATL,SCL,0.0,0.0,4.0
ATL,SDF,0.0,0.0,6.0
ATL,SDQ,0.0,0.0,2.0
ATL,SEA,0.0,0.0,10.0
ATL,SGF,0.0,0.0,6.0
ATL,SHV,0.0,0.0,6.0
ATL,SJC,0.0,0.0,4.0
ATL,SJD,0.0,0.0,7.0
ATL,SJO,0.0,0.0,4.0
ATL,SJU,0.0,0.0,9.0
ATL,SLC,0.0,0.0,10.0
ATL,SMF,0.0,0.0,6.0
ATL,SNA,0.0,0.0,8.0
ATL,SRQ,0.0,0.0,8.0
ATL,STL,0.0,0.0,10.0
ATL,STR,0.0,0.0,6.0
ATL,STT,0.0,0.0,5.0
ATL,SXM,0.0,0.0,2.0
ATL,SYR,0.0,0.0,6.0
ATL,TGU,0.0,0.0,2.0
ATL,TLH,0.0,0.0,6.0
ATL,TPA,0.0,0.0,9.0
ATL,TRI,0.0,0.0,6.0
ATL,TUL,0.0,0.0,6.0
ATL,TUS,0.0,0.0,8.0
ATL,TYS,0.0,0.0,8.0
ATL,UIO,0.0,0.0,2.0
ATL,UVF,0.0,0.0,2.0
ATL,VLD,0.0,0.0,6.0
ATL,VPS,0.0,0.0,7.0
ATL,XNA,0.0,0.0,8.0
ATL,YUL,0.0,0.0,6.0
ATL,ZRH,0.0,0.0,2.0
ATW,DTW,0.0,0.0,2.0
ATW,MSP,0.0,0.0,2.0
AUA,BON,0.0,0.0,1.0
AUA,JFK,0.0,0.0,2.0
AUA,LGA,0.0,0.0,2.0
AUH,BEY,0.0,0.0,2.0
AUH,BKK,0.0,0.0,2.0
AUH,BLR,0.0,0.0,2.0
AUH,CDG,0.0,0.0,2.0
AUH,CGK,0.0,0.0,4.0
AUH,COK,0.0,0.0,2.0
AUH,CTU,0.0,0.0,2.0
AUH,FCO,0.0,0.0,2.0
AUH,JED,0.0,0.0,2.0
AUH,KHI,0.0,0.0,2.0
AUH,KRT,0.0,0.0,2.0
AUH,MED,0.0,0.0,1.0
AUH,MEL,0.0,0.0,2.0
AUH,MLE,0.0,0.0,2.0
AUH,MXP,0.0,0.0,2.0
AUH,NBO,0.0,0.0,2.0
AUH,RUH,0.0,0.0,2.0
AUH,SEZ,0.0,0.0,2.0
AUH,SGN,0.0,0.0,2.0
AUH,SYD,0.0,0.0,2.0
AUS,DTW,0.0,0.0,2.0
AUS,MCO,0.0,0.0,2.0
AUS,MEM,0.0,0.0,2.0
AUS,MSP,0.0,0.0,2.0
AUS,SLC,0.0,0.0,2.0
AVA,NAY,0.0,0.0,2.0
AVL,DTW,0.0,0.0,2.0
AVP,DTW,0.0,0.0,2.0
AWZ,MED,0.0,0.0,1.0
AXT,ICN,0.0,0.0,2.0
AYT,LED,0.0,0.0,2.0
AYT,ROV,0.0,0.0,2.0
AYT,SVO,0.0,0.0,2.0
AZD,MED,0.0,0.0,1.0
AZO,DTW,0.0,0.0,2.0
AZO,MSP,0.0,0.0,2.0
BAH,DMM,0.0,0.0,2.0
BAH,JED,0.0,0.0,2.0
BAH,MED,0.0,0.0,2.0
BAH,RUH,0.0,0.0,2.0
BAV,NAY,0.0,0.0,2.0
BAV,NKG,0.0,0.0,2.0
BAV,SHA,0.0,0.0,2.0
BAX,SVO,0.0,0.0,2.0
BAY,OTP,0.0,0.0,4.0
BCN,BJZ,0.0,0.0,2.0
BCN,EZE,0.0,0.0,2.0
BCN,LIN,0.0,0.0,2.0
BCN,SVO,0.0,0.0,4.0
BDA,BOS,0.0,0.0,2.0
BDJ,CGK,0.0,0.0,2.0
BDJ,SUB,0.0,0.0,2.0
BDL,CVG,0.0,0.0,2.0
BDL,DTW,0.0,0.0,2.0
BDL,MCO,0.0,0.0,2.0
BDL,MSP,0.0,0.0,2.0
BDL,RDU,0.0,0.0,2.0
BDO,DPS,0.0,0.0,2.0
BDO,SUB,0.0,0.0,2.0
BDS,FCO,0.0,0.0,2.0
BDS,LIN,0.0,0.0,2.0
BEG,CDG,0.0,0.0,2.0
BEG,FCO,0.0,0.0,2.0
BEG,MXP,0.0,0.0,2.0
BEG,OTP,0.0,0.0,2.0
BEG,SVO,0.0,0.0,2.0
BEJ,BPN,0.0,0.0,2.0
BES,CDG,0.0,0.0,4.0
BES,LCY,0.0,0.0,2.0
BES,MRS,0.0,0.0,2.0
BES,ORY,0.0,0.0,2.0
BES,SOU,0.0,0.0,2.0
BEY,BGW,0.0,0.0,2.0
BEY,BRU,0.0,0.0,2.0
BEY,BSR,0.0,0.0,2.0
BEY,CDG,0.0,0.0,4.0
BEY,DMM,0.0,0.0,2.0
BEY,DXB,0.0,0.0,2.0
BEY,EBL,0.0,0.0,2.0
BEY,EVN,0.0,0.0,2.0
BEY,FCO,0.0,0.0,4.0
BEY,GVA,0.0,0.0,2.0
BEY,JED,0.0,0.0,4.0
BEY,KAN,0.0,0.0,2.0
BEY,KWI,0.0,0.0,2.0
BEY,LCA,0.0,0.0,2.0
BEY,LOS,0.0,0.0,2.0
BEY,MED,0.0,0.0,2.0
BEY,MXP,0.0,0.0,4.0
BEY,NJF,0.0,0.0,2.0
BEY,OTP,0.0,0.0,4.0
BEY,RUH,0.0,0.0,4.0
BEY,SVO,0.0,0.0,4.0
BEY,TUN,0.0,0.0,2.0
BFJ,NAY,0.0,0.0,2.0
BGF,NSI,0.0,0.0,1.0
BGM,DTW,0.0,0.0,2.0
BGR,DTW,0.0,0.0,2.0
BGR,LGA,0.0,0.0,2.0
BHH,DMM,0.0,0.0,2.0
BHH,JED,0.0,0.0,2.0
BHH,RUH,0.0,0.0,2.0
BHK,LED,0.0,0.0,2.0
BHM,DTW,0.0,0.0,2.0
BHM,LGA,0.0,0.0,2.0
BHM,MCO,0.0,0.0,2.0
BHM,MSP,0.0,0.0,2.0
BHX,CDG,0.0,0.0,2.0
BHX,LYS,0.0,0.0,2.0
BHY,PVG,0.0,0.0,2.0
BIA,EBU,0.0,0.0,2.0
BIA,LGG,0.0,0.0,2.0
BIA,LYS,0.0,0.0,2.0
BIA,MRS,0.0,0.0,4.0
BIA,NCE,0.0,0.0,4.0
BIA,NTE,0.0,0.0,2.0
BIA,ORY,0.0,0.0,2.0
BIK,DJJ,0.0,0.0,2.0
BIK,UPG,0.0,0.0,2.0
BIL,MSP,0.0,0.0,2.0
BIL,SLC,0.0,0.0,2.0
BIO,CDG,0.0,0.0,6.0
BIO,FCO,0.0,0.0,2.0
BIQ,GVA,0.0,0.0,2.0
BIQ,MRS,0.0,0.0,2.0
BIQ,ORY,0.0,0.0,2.0
BIS,MSP,0.0,0.0,2.0
BJI,MSP,0.0,0.0,2.0
BJX,MEX,0.0,0.0,2.0
BJX,MTY,0.0,0.0,2.0
BJX,SFO,0.0,0.0,2.0
BJX,TIJ,0.0,0.0,2.0
BJZ,MAD,0.0,0.0,2.0
BKK,KHH,0.0,0.0,2.0
BKK,LPQ,0.0,0.0,2.0
BKK,NGB,0.0,0.0,2.0
BKK,SVO,0.0,0.0,2.0
BKO,CDG,0.0,0.0,2.0
BKO,NBO,0.0,0.0,2.0
BKS,CGK,0.0,0.0,2.0
BLL,CDG,0.0,0.0,4.0
BLQ,CDG,0.0,0.0,4.0
BLQ,CTA,0.0,0.0,2.0
BLQ,FCO,0.0,0.0,2.0
BLQ,IAS,0.0,0.0,4.0
BLQ,LYS,0.0,0.0,2.0
BLQ,SVO,0.0,0.0,4.0
BLQ,TIA,0.0,0.0,2.0
BLR,CDG,0.0,0.0,2.0
BLR,DMM,0.0,0.0,2.0
BLR,JED,0.0,0.0,2.0
BLR,RUH,0.0,0.0,2.0
BLZ,NBO,0.0,0.0,2.0
BMI,DTW,0.0,0.0,2.0
BMI,MSP,0.0,0.0,2.0
BMU,DPS,0.0,0.0,2.0
BMU,LOP,0.0,0.0,2.0
BMV,DAD,0.0,0.0,2.0
BMV,HAN,0.0,0.0,2.0
BMV,SGN,0.0,0.0,2.0
BNA,CVG,0.0,0.0,2.0
BNA,DTW,0.0,0.0,2.0
BNA,MCO,0.0,0.0,2.0
BNA,MSP,0.0,0.0,2.0
BNA,SLC,0.0,0.0,2.0
BNE,DPS,0.0,0.0,2.0
BNE,ICN,0.0,0.0,2.0
BOD,CDG,0.0,0.0,4.0
BOD,FCO,0.0,0.0,4.0
BOD,MRS,0.0,0.0,2.0
BOD,NTE,0.0,0.0,2.0
BOD,ORY,0.0,0.0,2.0
BOG,CDG,0.0,0.0,2.0
BOI,MSP,0.0,0.0,2.0
BOI,SLC,0.0,0.0,2.0
BOJ,LED,0.0,0.0,2.0
BOM,CDG,0.0,0.0,2.0
BOM,DMM,0.0,0.0,2.0
BOM,ICN,0.0,0.0,2.0
BOM,NBO,0.0,0.0,2.0
BOS,CDG,0.0,0.0,6.0
BOS,CHS,0.0,0.0,2.0
BOS,CMH,0.0,0.0,2.0
BOS,CVG,0.0,0.0,2.0
BOS,DTW,0.0,0.0,2.0
BOS,FCO,0.0,0.0,4.0
BOS,IND,0.0,0.0,2.0
BOS,JAX,0.0,0.0,2.0
BOS,LAS,0.0,0.0,2.0
BOS,MCO,0.0,0.0,2.0
